date,state,district,age_group_0_to_5,age_group_5_to_17,age_group_18_plus,total_enrolments,pct_age_0_to_5,pct_age_5_to_17,pct_age_18_plus
2025-09-03,Madhya Pradesh,Rajgarh,3,2,0,5,0.6,0.4,0.0
2025-09-03,Madhya Pradesh,Rajgarh,3,4,0,7,0.42857142857142855,0.5714285714285714,0.0
2025-09-03,Madhya Pradesh,Rajgarh,1,1,0,2,0.5,0.5,0.0
2025-09-03,Madhya Pradesh,Ratlam,12,4,0,16,0.75,0.25,0.0
2025-09-03,Madhya Pradesh,Ratlam,6,3,0,9,0.6666666666666666,0.3333333333333333,0.0
2025-09-03,Madhya Pradesh,Ratlam,10,1,0,11,0.9090909090909091,0.09090909090909091,0.0
2025-09-03,Madhya Pradesh,Rewa,7,0,0,7,1.0,0.0,0.0
2025-09-03,Madhya Pradesh,Rewa,13,0,0,13,1.0,0.0,0.0
2025-09-03,Madhya Pradesh,Rewa,3,1,0,4,0.75,0.25,0.0
2025-09-03,Madhya Pradesh,Rewa,6,0,0,6,1.0,0.0,0.0
2025-09-03,Madhya Pradesh,Rewa,1,0,0,1,1.0,0.0,0.0
2025-09-03,Madhya Pradesh,Sagar,2,0,0,2,1.0,0.0,0.0
2025-09-03,Madhya Pradesh,Sagar,7,2,0,9,0.7777777777777778,0.2222222222222222,0.0
2025-09-03,Madhya Pradesh,Sagar,3,1,0,4,0.75,0.25,0.0
2025-09-03,Madhya Pradesh,Sagar,3,0,0,3,1.0,0.0,0.0
2025-09-03,Madhya Pradesh,Sagar,6,1,0,7,0.8571428571428571,0.14285714285714285,0.0
2025-09-03,Madhya Pradesh,Satna,5,0,0,5,1.0,0.0,0.0
2025-09-03,Madhya Pradesh,Satna,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0
2025-09-03,Madhya Pradesh,Satna,7,1,0,8,0.875,0.125,0.0
2025-09-03,Madhya Pradesh,Satna,8,0,0,8,1.0,0.0,0.0
2025-09-03,Madhya Pradesh,Satna,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0
2025-09-03,Madhya Pradesh,Satna,2,0,0,2,1.0,0.0,0.0
2025-09-03,Madhya Pradesh,Sehore,1,0,0,1,1.0,0.0,0.0
2025-09-03,Madhya Pradesh,Sehore,3,6,0,9,0.3333333333333333,0.6666666666666666,0.0
2025-09-03,Madhya Pradesh,Sehore,0,2,0,2,0.0,1.0,0.0
2025-09-03,Madhya Pradesh,Seoni,13,1,0,14,0.9285714285714286,0.07142857142857142,0.0
2025-09-03,Madhya Pradesh,Seoni,4,1,0,5,0.8,0.2,0.0
2025-09-03,Madhya Pradesh,Shahdol,0,1,0,1,0.0,1.0,0.0
2025-09-03,Madhya Pradesh,Shajapur,5,0,0,5,1.0,0.0,0.0
2025-09-03,Madhya Pradesh,Shajapur,1,1,0,2,0.5,0.5,0.0
2025-09-03,Madhya Pradesh,Shajapur,5,0,0,5,1.0,0.0,0.0
2025-09-03,Madhya Pradesh,Shajapur,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333
2025-09-03,Madhya Pradesh,Shivpuri,16,4,0,20,0.8,0.2,0.0
2025-09-03,Madhya Pradesh,Shivpuri,4,4,0,8,0.5,0.5,0.0
2025-09-03,Madhya Pradesh,Shivpuri,5,4,1,10,0.5,0.4,0.1
2025-09-03,Madhya Pradesh,Shivpuri,6,5,0,11,0.5454545454545454,0.45454545454545453,0.0
2025-09-03,Madhya Pradesh,Sidhi,3,0,0,3,1.0,0.0,0.0
2025-09-03,Madhya Pradesh,Singrauli,5,4,0,9,0.5555555555555556,0.4444444444444444,0.0
2025-09-03,Madhya Pradesh,Singrauli,7,1,0,8,0.875,0.125,0.0
2025-09-03,Madhya Pradesh,Tikamgarh,6,2,0,8,0.75,0.25,0.0
2025-09-03,Madhya Pradesh,Ujjain,3,3,0,6,0.5,0.5,0.0
2025-09-03,Madhya Pradesh,Ujjain,1,0,0,1,1.0,0.0,0.0
2025-09-03,Madhya Pradesh,Ujjain,17,5,0,22,0.7727272727272727,0.22727272727272727,0.0
2025-09-03,Madhya Pradesh,Ujjain,5,2,0,7,0.7142857142857143,0.2857142857142857,0.0
2025-09-03,Madhya Pradesh,Umaria,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0
2025-09-03,Madhya Pradesh,Vidisha,3,4,0,7,0.42857142857142855,0.5714285714285714,0.0
2025-09-03,Madhya Pradesh,West Nimar,1,0,0,1,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Agar Malwa,6,0,0,6,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Agar Malwa,1,3,0,4,0.25,0.75,0.0
2025-09-02,Madhya Pradesh,Alirajpur,0,1,0,1,0.0,1.0,0.0
2025-09-02,Madhya Pradesh,Ashok Nagar,0,6,0,6,0.0,1.0,0.0
2025-09-02,Madhya Pradesh,Ashok Nagar,17,5,0,22,0.7727272727272727,0.22727272727272727,0.0
2025-09-02,Madhya Pradesh,Balaghat,3,1,0,4,0.75,0.25,0.0
2025-09-02,Madhya Pradesh,Balaghat,3,1,0,4,0.75,0.25,0.0
2025-09-02,Madhya Pradesh,Balaghat,1,0,0,1,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Betul,16,3,0,19,0.8421052631578947,0.15789473684210525,0.0
2025-09-02,Madhya Pradesh,Betul,2,0,0,2,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Betul,2,0,0,2,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Bhind,32,3,0,35,0.9142857142857143,0.08571428571428572,0.0
2025-09-02,Madhya Pradesh,Bhind,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-09-02,Madhya Pradesh,Bhind,4,3,0,7,0.5714285714285714,0.42857142857142855,0.0
2025-09-02,Madhya Pradesh,Bhind,3,3,0,6,0.5,0.5,0.0
2025-09-02,Madhya Pradesh,Bhind,9,0,1,10,0.9,0.0,0.1
2025-09-02,Madhya Pradesh,Bhopal,2,0,0,2,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Bhopal,7,3,0,10,0.7,0.3,0.0
2025-09-02,Madhya Pradesh,Bhopal,4,1,0,5,0.8,0.2,0.0
2025-09-02,Madhya Pradesh,Bhopal,9,1,0,10,0.9,0.1,0.0
2025-09-02,Madhya Pradesh,Burhanpur,11,7,0,18,0.6111111111111112,0.3888888888888889,0.0
2025-09-02,Madhya Pradesh,Chhatarpur,3,0,0,3,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Chhatarpur,19,19,0,38,0.5,0.5,0.0
2025-09-02,Madhya Pradesh,Chhatarpur,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-09-02,Madhya Pradesh,Chhatarpur,36,12,0,48,0.75,0.25,0.0
2025-09-02,Madhya Pradesh,Chhatarpur,17,4,0,21,0.8095238095238095,0.19047619047619047,0.0
2025-09-02,Madhya Pradesh,Chhindwara,22,0,0,22,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Chhindwara,3,0,0,3,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Chhindwara,3,0,0,3,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Chhindwara,9,0,1,10,0.9,0.0,0.1
2025-09-02,Madhya Pradesh,Chhindwara,4,1,0,5,0.8,0.2,0.0
2025-09-02,Madhya Pradesh,Chhindwara,2,0,0,2,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Damoh,1,0,0,1,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Damoh,4,0,0,4,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Datia,8,4,0,12,0.6666666666666666,0.3333333333333333,0.0
2025-09-02,Madhya Pradesh,Datia,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0
2025-09-02,Madhya Pradesh,Dewas,22,6,0,28,0.7857142857142857,0.21428571428571427,0.0
2025-09-02,Madhya Pradesh,Dewas,1,0,0,1,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Dhar,1,0,0,1,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Dhar,5,3,0,8,0.625,0.375,0.0
2025-09-02,Madhya Pradesh,Dhar,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-09-02,Madhya Pradesh,Dindori,14,1,0,15,0.9333333333333333,0.06666666666666667,0.0
2025-09-02,Madhya Pradesh,East Nimar,8,2,0,10,0.8,0.2,0.0
2025-09-02,Madhya Pradesh,East Nimar,4,5,0,9,0.4444444444444444,0.5555555555555556,0.0
2025-09-02,Madhya Pradesh,East Nimar,9,2,0,11,0.8181818181818182,0.18181818181818182,0.0
2025-09-02,Madhya Pradesh,East Nimar,1,0,0,1,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Guna,4,1,0,5,0.8,0.2,0.0
2025-09-02,Madhya Pradesh,Gwalior,3,0,0,3,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Gwalior,3,0,0,3,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Gwalior,4,0,1,5,0.8,0.0,0.2
2025-09-02,Madhya Pradesh,Gwalior,2,2,0,4,0.5,0.5,0.0
2025-09-02,Madhya Pradesh,Gwalior,11,2,1,14,0.7857142857142857,0.14285714285714285,0.07142857142857142
2025-09-02,Madhya Pradesh,Gwalior,6,5,0,11,0.5454545454545454,0.45454545454545453,0.0
2025-09-02,Madhya Pradesh,Harda *,3,1,0,4,0.75,0.25,0.0
2025-09-02,Madhya Pradesh,Harda *,1,0,0,1,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Hoshangabad,8,2,0,10,0.8,0.2,0.0
2025-09-02,Madhya Pradesh,Indore,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333
2025-09-02,Madhya Pradesh,Indore,3,1,0,4,0.75,0.25,0.0
2025-09-02,Madhya Pradesh,Indore,0,2,0,2,0.0,1.0,0.0
2025-09-02,Madhya Pradesh,Indore,3,1,0,4,0.75,0.25,0.0
2025-09-02,Madhya Pradesh,Indore,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-09-02,Madhya Pradesh,Indore,2,0,0,2,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Jabalpur,11,0,0,11,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Jabalpur,7,1,0,8,0.875,0.125,0.0
2025-09-02,Madhya Pradesh,Jabalpur,5,2,0,7,0.7142857142857143,0.2857142857142857,0.0
2025-09-02,Madhya Pradesh,Jabalpur,5,0,0,5,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Jabalpur,3,1,0,4,0.75,0.25,0.0
2025-09-02,Madhya Pradesh,Jabalpur,10,5,0,15,0.6666666666666666,0.3333333333333333,0.0
2025-09-02,Madhya Pradesh,Jhabua,2,2,0,4,0.5,0.5,0.0
2025-09-02,Madhya Pradesh,Katni,1,0,0,1,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Katni,7,1,0,8,0.875,0.125,0.0
2025-09-02,Madhya Pradesh,Katni,4,0,0,4,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Katni,3,3,0,6,0.5,0.5,0.0
2025-09-02,Madhya Pradesh,Khandwa,1,1,0,2,0.5,0.5,0.0
2025-09-02,Madhya Pradesh,Khandwa,6,6,0,12,0.5,0.5,0.0
2025-09-02,Madhya Pradesh,Khandwa,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-09-02,Madhya Pradesh,Khargone,1,3,0,4,0.25,0.75,0.0
2025-09-02,Madhya Pradesh,Khargone,29,4,0,33,0.8787878787878788,0.12121212121212122,0.0
2025-09-02,Madhya Pradesh,Khargone,22,14,5,41,0.5365853658536586,0.34146341463414637,0.12195121951219512
2025-09-02,Madhya Pradesh,Khargone,5,3,0,8,0.625,0.375,0.0
2025-09-02,Madhya Pradesh,Maihar,2,0,0,2,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Mandla,8,0,0,8,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Mandla,5,0,0,5,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Mandla,6,1,0,7,0.8571428571428571,0.14285714285714285,0.0
2025-09-02,Madhya Pradesh,Mandsaur,6,0,0,6,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Mandsaur,0,1,0,1,0.0,1.0,0.0
2025-09-02,Madhya Pradesh,Mandsaur,1,0,0,1,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Mauganj,1,0,0,1,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Morena,6,11,2,19,0.3157894736842105,0.5789473684210527,0.10526315789473684
2025-09-02,Madhya Pradesh,Morena,3,3,0,6,0.5,0.5,0.0
2025-09-02,Madhya Pradesh,Narmadapuram,2,0,0,2,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Narsinghpur,6,2,0,8,0.75,0.25,0.0
2025-09-02,Madhya Pradesh,Neemuch,3,4,0,7,0.42857142857142855,0.5714285714285714,0.0
2025-09-02,Madhya Pradesh,Neemuch,1,0,0,1,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Neemuch,8,2,0,10,0.8,0.2,0.0
2025-09-02,Madhya Pradesh,Neemuch,1,0,0,1,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Panna,27,5,0,32,0.84375,0.15625,0.0
2025-09-02,Madhya Pradesh,Panna,8,2,0,10,0.8,0.2,0.0
2025-09-02,Madhya Pradesh,Raisen,9,2,0,11,0.8181818181818182,0.18181818181818182,0.0
2025-09-02,Madhya Pradesh,Rajgarh,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0
2025-09-02,Madhya Pradesh,Ratlam,1,0,0,1,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Ratlam,2,2,0,4,0.5,0.5,0.0
2025-09-02,Madhya Pradesh,Rewa,10,3,0,13,0.7692307692307693,0.23076923076923078,0.0
2025-09-02,Madhya Pradesh,Rewa,6,3,0,9,0.6666666666666666,0.3333333333333333,0.0
2025-09-02,Madhya Pradesh,Rewa,1,0,0,1,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Rewa,5,0,0,5,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Rewa,8,1,0,9,0.8888888888888888,0.1111111111111111,0.0
2025-09-02,Madhya Pradesh,Sagar,1,0,0,1,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Sagar,5,0,0,5,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Sagar,13,1,0,14,0.9285714285714286,0.07142857142857142,0.0
2025-09-02,Madhya Pradesh,Sagar,3,0,0,3,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Satna,8,1,0,9,0.8888888888888888,0.1111111111111111,0.0
2025-09-02,Madhya Pradesh,Satna,3,0,0,3,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Sehore,3,2,0,5,0.6,0.4,0.0
2025-09-02,Madhya Pradesh,Sehore,0,1,0,1,0.0,1.0,0.0
2025-09-02,Madhya Pradesh,Sehore,2,2,0,4,0.5,0.5,0.0
2025-09-02,Madhya Pradesh,Seoni,4,0,0,4,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Seoni,2,0,0,2,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Shahdol,4,1,0,5,0.8,0.2,0.0
2025-09-02,Madhya Pradesh,Shajapur,1,0,0,1,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Shajapur,15,2,0,17,0.8823529411764706,0.11764705882352941,0.0
2025-09-02,Madhya Pradesh,Shajapur,7,1,0,8,0.875,0.125,0.0
2025-09-02,Madhya Pradesh,Sheopur,5,4,0,9,0.5555555555555556,0.4444444444444444,0.0
2025-09-02,Madhya Pradesh,Shivpuri,6,7,0,13,0.46153846153846156,0.5384615384615384,0.0
2025-09-02,Madhya Pradesh,Shivpuri,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0
2025-09-02,Madhya Pradesh,Shivpuri,8,3,0,11,0.7272727272727273,0.2727272727272727,0.0
2025-09-02,Madhya Pradesh,Sidhi,24,2,0,26,0.9230769230769231,0.07692307692307693,0.0
2025-09-02,Madhya Pradesh,Sidhi,15,0,0,15,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Sidhi,11,1,0,12,0.9166666666666666,0.08333333333333333,0.0
2025-09-02,Madhya Pradesh,Sidhi,2,2,0,4,0.5,0.5,0.0
2025-09-02,Madhya Pradesh,Singrauli,13,3,0,16,0.8125,0.1875,0.0
2025-09-02,Madhya Pradesh,Singrauli,22,5,0,27,0.8148148148148148,0.18518518518518517,0.0
2025-09-02,Madhya Pradesh,Tikamgarh,19,4,0,23,0.8260869565217391,0.17391304347826086,0.0
2025-09-02,Madhya Pradesh,Tikamgarh,12,5,0,17,0.7058823529411765,0.29411764705882354,0.0
2025-09-02,Madhya Pradesh,Tikamgarh,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-09-02,Madhya Pradesh,Tikamgarh,1,0,0,1,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Tikamgarh,2,2,0,4,0.5,0.5,0.0
2025-09-02,Madhya Pradesh,Ujjain,10,1,0,11,0.9090909090909091,0.09090909090909091,0.0
2025-09-02,Madhya Pradesh,Ujjain,8,5,0,13,0.6153846153846154,0.38461538461538464,0.0
2025-09-02,Madhya Pradesh,Ujjain,1,0,0,1,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Ujjain,6,2,0,8,0.75,0.25,0.0
2025-09-02,Madhya Pradesh,Umaria,2,0,0,2,1.0,0.0,0.0
2025-09-02,Madhya Pradesh,Vidisha,20,5,2,27,0.7407407407407407,0.18518518518518517,0.07407407407407407
2025-09-05,Madhya Pradesh,Balaghat,2,0,0,2,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Barwani,1,9,0,10,0.1,0.9,0.0
2025-09-05,Madhya Pradesh,Barwani,30,19,0,49,0.6122448979591837,0.3877551020408163,0.0
2025-09-05,Madhya Pradesh,Barwani,1,1,0,2,0.5,0.5,0.0
2025-09-05,Madhya Pradesh,Betul,1,0,0,1,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Bhind,3,3,0,6,0.5,0.5,0.0
2025-09-05,Madhya Pradesh,Bhind,1,0,0,1,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Bhind,2,0,0,2,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Bhopal,1,0,0,1,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Burhanpur,2,0,0,2,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Chhatarpur,1,0,0,1,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Chhatarpur,1,0,0,1,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Chhindwara,2,0,0,2,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Damoh,5,0,0,5,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Damoh,1,0,0,1,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Datia,1,0,0,1,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Dewas,1,0,0,1,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Dewas,1,3,0,4,0.25,0.75,0.0
2025-09-05,Madhya Pradesh,East Nimar,1,0,0,1,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Guna,2,0,0,2,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Harda,0,1,0,1,0.0,1.0,0.0
2025-09-05,Madhya Pradesh,Indore,0,1,0,1,0.0,1.0,0.0
2025-09-05,Madhya Pradesh,Indore,3,0,0,3,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Indore,3,0,1,4,0.75,0.0,0.25
2025-09-05,Madhya Pradesh,Jhabua,4,3,0,7,0.5714285714285714,0.42857142857142855,0.0
2025-09-05,Madhya Pradesh,Jhabua,1,1,0,2,0.5,0.5,0.0
2025-09-05,Madhya Pradesh,Jhabua,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0
2025-09-05,Madhya Pradesh,Khargone,0,1,0,1,0.0,1.0,0.0
2025-09-05,Madhya Pradesh,Morena,6,0,0,6,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Raisen,2,0,0,2,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Raisen,1,0,0,1,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Rajgarh,0,5,0,5,0.0,1.0,0.0
2025-09-05,Madhya Pradesh,Rewa,1,0,0,1,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Rewa,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-09-05,Madhya Pradesh,Rewa,4,0,0,4,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Rewa,1,0,0,1,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Sagar,13,1,0,14,0.9285714285714286,0.07142857142857142,0.0
2025-09-05,Madhya Pradesh,Satna,17,3,0,20,0.85,0.15,0.0
2025-09-05,Madhya Pradesh,Seoni,2,0,0,2,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Seoni,1,0,0,1,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Seoni,1,0,0,1,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Seoni,1,0,0,1,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Shahdol,4,0,0,4,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Shivpuri,3,0,0,3,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Shivpuri,1,0,0,1,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Tikamgarh,2,0,0,2,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Ujjain,1,0,0,1,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Ujjain,2,0,0,2,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Ujjain,1,0,0,1,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Umaria,2,0,0,2,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Vidisha,3,0,0,3,1.0,0.0,0.0
2025-09-05,Madhya Pradesh,Vidisha,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0
2025-09-06,Madhya Pradesh,Alirajpur,0,1,0,1,0.0,1.0,0.0
2025-09-06,Madhya Pradesh,Alirajpur,4,8,0,12,0.3333333333333333,0.6666666666666666,0.0
2025-09-06,Madhya Pradesh,Alirajpur,1,1,0,2,0.5,0.5,0.0
2025-09-06,Madhya Pradesh,Anuppur,1,0,0,1,1.0,0.0,0.0
2025-09-06,Madhya Pradesh,Anuppur,3,0,0,3,1.0,0.0,0.0
2025-09-06,Madhya Pradesh,Anuppur,2,0,0,2,1.0,0.0,0.0
2025-09-06,Madhya Pradesh,Anuppur,7,1,0,8,0.875,0.125,0.0
2025-09-06,Madhya Pradesh,Ashok Nagar,2,6,0,8,0.25,0.75,0.0
2025-09-06,Madhya Pradesh,Ashok Nagar,11,9,0,20,0.55,0.45,0.0
2025-09-06,Madhya Pradesh,Balaghat,4,0,0,4,1.0,0.0,0.0
2025-09-06,Madhya Pradesh,Balaghat,1,0,0,1,1.0,0.0,0.0
2025-09-06,Madhya Pradesh,Balaghat,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-09-06,Madhya Pradesh,Balaghat,4,0,0,4,1.0,0.0,0.0
2025-09-06,Madhya Pradesh,Balaghat,2,0,0,2,1.0,0.0,0.0
2025-09-06,Madhya Pradesh,Barwani,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0
2025-09-06,Madhya Pradesh,Barwani,7,3,1,11,0.6363636363636364,0.2727272727272727,0.09090909090909091
2025-09-06,Madhya Pradesh,Barwani,2,0,0,2,1.0,0.0,0.0
2025-09-06,Madhya Pradesh,Betul,4,0,0,4,1.0,0.0,0.0
2025-09-06,Madhya Pradesh,Bhind,9,4,0,13,0.6923076923076923,0.3076923076923077,0.0
2025-09-06,Madhya Pradesh,Bhind,3,1,1,5,0.6,0.2,0.2
2025-09-06,Madhya Pradesh,Bhind,3,4,2,9,0.3333333333333333,0.4444444444444444,0.2222222222222222
2025-09-06,Madhya Pradesh,Bhind,6,6,0,12,0.5,0.5,0.0
2025-09-06,Madhya Pradesh,Bhopal,8,0,0,8,1.0,0.0,0.0
2025-09-06,Madhya Pradesh,Bhopal,1,0,0,1,1.0,0.0,0.0
2025-09-06,Madhya Pradesh,Bhopal,5,2,0,7,0.7142857142857143,0.2857142857142857,0.0
2025-09-06,Madhya Pradesh,Bhopal,1,1,0,2,0.5,0.5,0.0
2025-09-06,Madhya Pradesh,Bhopal,0,1,0,1,0.0,1.0,0.0
2025-09-06,Madhya Pradesh,Chhatarpur,2,0,0,2,1.0,0.0,0.0
2025-09-06,Madhya Pradesh,Chhatarpur,1,0,0,1,1.0,0.0,0.0
2025-09-06,Madhya Pradesh,Chhatarpur,3,1,0,4,0.75,0.25,0.0
2025-09-06,Madhya Pradesh,Chhatarpur,5,0,1,6,0.8333333333333334,0.0,0.16666666666666666
2025-09-06,Madhya Pradesh,Chhatarpur,14,1,0,15,0.9333333333333333,0.06666666666666667,0.0
2025-09-06,Madhya Pradesh,Chhatarpur,7,5,0,12,0.5833333333333334,0.4166666666666667,0.0
2025-09-06,Madhya Pradesh,Chhatarpur,2,2,0,4,0.5,0.5,0.0
2025-09-06,Madhya Pradesh,Chhindwara,12,1,0,13,0.9230769230769231,0.07692307692307693,0.0
2025-09-06,Madhya Pradesh,Chhindwara,1,0,0,1,1.0,0.0,0.0
2025-09-06,Madhya Pradesh,Chhindwara,5,0,0,5,1.0,0.0,0.0
2025-09-06,Madhya Pradesh,Chhindwara,3,0,0,3,1.0,0.0,0.0
2025-09-06,Madhya Pradesh,Chhindwara,3,0,0,3,1.0,0.0,0.0
2025-09-06,Madhya Pradesh,Damoh,9,0,0,9,1.0,0.0,0.0
2025-09-06,Madhya Pradesh,Datia,2,3,0,5,0.4,0.6,0.0
2025-09-06,Madhya Pradesh,Datia,14,8,0,22,0.6363636363636364,0.36363636363636365,0.0
2025-09-06,Madhya Pradesh,Datia,10,2,0,12,0.8333333333333334,0.16666666666666666,0.0
2025-09-06,Madhya Pradesh,Dewas,1,1,0,2,0.5,0.5,0.0
2025-09-06,Madhya Pradesh,Dewas,3,1,0,4,0.75,0.25,0.0
2025-09-06,Madhya Pradesh,Dewas,0,1,0,1,0.0,1.0,0.0
2025-09-06,Madhya Pradesh,Dhar,12,3,0,15,0.8,0.2,0.0
2025-09-06,Madhya Pradesh,Dhar,3,2,0,5,0.6,0.4,0.0
2025-09-06,Madhya Pradesh,Dhar,5,7,0,12,0.4166666666666667,0.5833333333333334,0.0
2025-09-06,Madhya Pradesh,Dhar,1,3,0,4,0.25,0.75,0.0
2025-09-06,Madhya Pradesh,East Nimar,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-09-06,Madhya Pradesh,East Nimar,2,7,0,9,0.2222222222222222,0.7777777777777778,0.0
2025-09-06,Madhya Pradesh,East Nimar,3,1,0,4,0.75,0.25,0.0
2025-09-06,Madhya Pradesh,Guna,10,0,0,10,1.0,0.0,0.0
2025-09-06,Madhya Pradesh,Guna,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-09-06,Madhya Pradesh,Guna,1,1,0,2,0.5,0.5,0.0
2025-09-06,Madhya Pradesh,Guna,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-09-06,Madhya Pradesh,Gwalior,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0
2025-09-06,Madhya Pradesh,Gwalior,1,0,0,1,1.0,0.0,0.0
2025-09-06,Madhya Pradesh,Gwalior,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333
2025-09-06,Madhya Pradesh,Gwalior,5,2,0,7,0.7142857142857143,0.2857142857142857,0.0
